scene,ped_id,start_idx,end_idx,start_frame,end_frame,window_size
students001,243.0,4,23,380.0,570.0,20
students001,243.0,5,24,390.0,580.0,20
students001,243.0,6,25,400.0,590.0,20
students001,243.0,7,26,410.0,600.0,20
students001,243.0,8,27,420.0,610.0,20
students001,243.0,9,28,430.0,620.0,20
students001,243.0,10,29,440.0,630.0,20
students001,243.0,11,30,450.0,640.0,20
students001,243.0,12,31,460.0,650.0,20
students001,243.0,13,32,470.0,660.0,20
students001,243.0,14,33,480.0,670.0,20
students001,243.0,15,34,490.0,680.0,20
students001,243.0,16,35,500.0,690.0,20
students001,243.0,17,36,510.0,700.0,20
students001,243.0,18,37,520.0,710.0,20
students001,243.0,19,38,530.0,720.0,20
students001,243.0,20,39,540.0,730.0,20
students001,243.0,21,40,550.0,740.0,20
students001,244.0,0,19,370.0,560.0,20
students001,244.0,1,20,380.0,570.0,20
students001,244.0,2,21,390.0,580.0,20
students001,244.0,3,22,400.0,590.0,20
students001,244.0,4,23,410.0,600.0,20
students001,244.0,5,24,420.0,610.0,20
students001,244.0,6,25,430.0,620.0,20
students001,244.0,7,26,440.0,630.0,20
students001,244.0,8,27,450.0,640.0,20
students001,244.0,9,28,460.0,650.0,20
students001,244.0,10,29,470.0,660.0,20
students001,244.0,11,30,480.0,670.0,20
students001,244.0,12,31,490.0,680.0,20
students001,244.0,13,32,500.0,690.0,20
students001,244.0,14,33,510.0,700.0,20
students001,244.0,15,34,520.0,710.0,20
students001,244.0,16,35,530.0,720.0,20
students001,244.0,17,36,540.0,730.0,20
students001,244.0,18,37,550.0,740.0,20
students001,244.0,19,38,560.0,750.0,20
students001,244.0,20,39,570.0,760.0,20
students001,244.0,21,40,580.0,770.0,20
students001,244.0,22,41,590.0,780.0,20
students001,244.0,23,42,600.0,790.0,20
students001,244.0,24,43,610.0,800.0,20
students001,244.0,25,44,620.0,810.0,20
students001,245.0,0,19,410.0,600.0,20
students001,245.0,1,20,420.0,610.0,20
students001,245.0,2,21,430.0,620.0,20
students001,245.0,3,22,440.0,630.0,20
students001,245.0,4,23,450.0,640.0,20
students001,245.0,5,24,460.0,650.0,20
students001,245.0,6,25,470.0,660.0,20
students001,245.0,7,26,480.0,670.0,20
students001,245.0,8,27,490.0,680.0,20
students001,245.0,9,28,500.0,690.0,20
students001,245.0,10,29,510.0,700.0,20
students001,245.0,11,30,520.0,710.0,20
students001,245.0,12,31,530.0,720.0,20
students001,245.0,13,32,540.0,730.0,20
students001,245.0,14,33,550.0,740.0,20
students001,245.0,15,34,560.0,750.0,20
students001,246.0,0,19,410.0,600.0,20
students001,246.0,1,20,420.0,610.0,20
students001,246.0,2,21,430.0,620.0,20
students001,246.0,3,22,440.0,630.0,20
students001,246.0,4,23,450.0,640.0,20
students001,246.0,5,24,460.0,650.0,20
students001,246.0,6,25,470.0,660.0,20
students001,246.0,7,26,480.0,670.0,20
students001,246.0,8,27,490.0,680.0,20
students001,246.0,9,28,500.0,690.0,20
students001,246.0,10,29,510.0,700.0,20
students001,246.0,11,30,520.0,710.0,20
students001,246.0,12,31,530.0,720.0,20
students001,246.0,13,32,540.0,730.0,20
students001,246.0,14,33,550.0,740.0,20
students001,247.0,0,19,440.0,630.0,20
students001,247.0,1,20,450.0,640.0,20
students001,247.0,2,21,460.0,650.0,20
students001,247.0,3,22,470.0,660.0,20
students001,247.0,4,23,480.0,670.0,20
students001,247.0,5,24,490.0,680.0,20
students001,247.0,6,25,500.0,690.0,20
students001,247.0,7,26,510.0,700.0,20
students001,247.0,8,27,520.0,710.0,20
students001,247.0,9,28,530.0,720.0,20
students001,247.0,10,29,540.0,730.0,20
students001,247.0,11,30,550.0,740.0,20
students001,247.0,12,31,560.0,750.0,20
students001,247.0,13,32,570.0,760.0,20
students001,247.0,14,33,580.0,770.0,20
students001,247.0,15,34,590.0,780.0,20
students001,247.0,16,35,600.0,790.0,20
students001,247.0,17,36,610.0,800.0,20
students001,247.0,18,37,620.0,810.0,20
students001,247.0,19,38,630.0,820.0,20
students001,247.0,20,39,640.0,830.0,20
students001,247.0,21,40,650.0,840.0,20
students001,247.0,22,41,660.0,850.0,20
students001,247.0,23,42,670.0,860.0,20
students001,247.0,24,43,680.0,870.0,20
students001,247.0,25,44,690.0,880.0,20
students001,247.0,26,45,700.0,890.0,20
students001,247.0,27,46,710.0,900.0,20
students001,247.0,28,47,720.0,910.0,20
students001,247.0,29,48,730.0,920.0,20
students001,247.0,30,49,740.0,930.0,20
students001,247.0,31,50,750.0,940.0,20
students001,247.0,32,51,760.0,950.0,20
students001,247.0,33,52,770.0,960.0,20
students001,247.0,34,53,780.0,970.0,20
students001,247.0,35,54,790.0,980.0,20
students001,247.0,36,55,800.0,990.0,20
students001,247.0,37,56,810.0,1000.0,20
students001,247.0,38,57,820.0,1010.0,20
students001,247.0,39,58,830.0,1020.0,20
students001,247.0,40,59,840.0,1030.0,20
students001,247.0,41,60,850.0,1040.0,20
students001,247.0,42,61,860.0,1050.0,20
students001,247.0,43,62,870.0,1060.0,20
students001,247.0,44,63,880.0,1070.0,20
students001,247.0,45,64,890.0,1080.0,20
students001,247.0,46,65,900.0,1090.0,20
students001,247.0,47,66,910.0,1100.0,20
students001,247.0,48,67,920.0,1110.0,20
students001,247.0,49,68,930.0,1120.0,20
students001,247.0,50,69,940.0,1130.0,20
students001,247.0,51,70,950.0,1140.0,20
students001,247.0,52,71,960.0,1150.0,20
students001,247.0,53,72,970.0,1160.0,20
students001,247.0,54,73,980.0,1170.0,20
students001,247.0,55,74,990.0,1180.0,20
students001,247.0,56,75,1000.0,1190.0,20
students001,247.0,57,76,1010.0,1200.0,20
students001,247.0,58,77,1020.0,1210.0,20
students001,247.0,59,78,1030.0,1220.0,20
students001,248.0,0,19,450.0,640.0,20
students001,248.0,1,20,460.0,650.0,20
students001,248.0,2,21,470.0,660.0,20
students001,248.0,3,22,480.0,670.0,20
students001,248.0,4,23,490.0,680.0,20
students001,248.0,5,24,500.0,690.0,20
students001,248.0,6,25,510.0,700.0,20
students001,248.0,7,26,520.0,710.0,20
students001,248.0,8,27,530.0,720.0,20
students001,248.0,9,28,540.0,730.0,20
students001,248.0,10,29,550.0,740.0,20
students001,248.0,11,30,560.0,750.0,20
students001,248.0,12,31,570.0,760.0,20
students001,248.0,13,32,580.0,770.0,20
students001,248.0,14,33,590.0,780.0,20
students001,248.0,15,34,600.0,790.0,20
students001,248.0,16,35,610.0,800.0,20
students001,248.0,17,36,620.0,810.0,20
students001,248.0,18,37,630.0,820.0,20
students001,248.0,19,38,640.0,830.0,20
students001,248.0,20,39,650.0,840.0,20
students001,248.0,21,40,660.0,850.0,20
students001,248.0,22,41,670.0,860.0,20
students001,248.0,23,42,680.0,870.0,20
students001,248.0,24,43,690.0,880.0,20
students001,248.0,25,44,700.0,890.0,20
students001,248.0,26,45,710.0,900.0,20
students001,248.0,27,46,720.0,910.0,20
students001,248.0,28,47,730.0,920.0,20
students001,248.0,29,48,740.0,930.0,20
students001,248.0,30,49,750.0,940.0,20
students001,248.0,31,50,760.0,950.0,20
students001,248.0,32,51,770.0,960.0,20
students001,248.0,33,52,780.0,970.0,20
students001,248.0,34,53,790.0,980.0,20
students001,248.0,35,54,800.0,990.0,20
students001,248.0,36,55,810.0,1000.0,20
students001,248.0,37,56,820.0,1010.0,20
students001,248.0,38,57,830.0,1020.0,20
students001,248.0,39,58,840.0,1030.0,20
students001,248.0,40,59,850.0,1040.0,20
students001,248.0,41,60,860.0,1050.0,20
students001,248.0,42,61,870.0,1060.0,20
students001,248.0,43,62,880.0,1070.0,20
students001,248.0,44,63,890.0,1080.0,20
students001,248.0,45,64,900.0,1090.0,20
students001,248.0,46,65,910.0,1100.0,20
students001,248.0,47,66,920.0,1110.0,20
students001,248.0,48,67,930.0,1120.0,20
students001,248.0,49,68,940.0,1130.0,20
students001,248.0,50,69,950.0,1140.0,20
students001,248.0,51,70,960.0,1150.0,20
students001,248.0,52,71,970.0,1160.0,20
students001,248.0,53,72,980.0,1170.0,20
students001,248.0,54,73,990.0,1180.0,20
students001,248.0,55,74,1000.0,1190.0,20
students001,248.0,56,75,1010.0,1200.0,20
students001,248.0,57,76,1020.0,1210.0,20
students001,248.0,58,77,1030.0,1220.0,20
students001,248.0,59,78,1040.0,1230.0,20
students001,249.0,0,19,470.0,660.0,20
students001,249.0,1,20,480.0,670.0,20
students001,249.0,2,21,490.0,680.0,20
students001,249.0,3,22,500.0,690.0,20
students001,249.0,4,23,510.0,700.0,20
students001,249.0,5,24,520.0,710.0,20
students001,249.0,6,25,530.0,720.0,20
students001,249.0,7,26,540.0,730.0,20
students001,249.0,8,27,550.0,740.0,20
students001,249.0,9,28,560.0,750.0,20
students001,249.0,10,29,570.0,760.0,20
students001,249.0,11,30,580.0,770.0,20
students001,249.0,12,31,590.0,780.0,20
students001,249.0,13,32,600.0,790.0,20
students001,249.0,14,33,610.0,800.0,20
students001,249.0,15,34,620.0,810.0,20
students001,249.0,16,35,630.0,820.0,20
students001,249.0,17,36,640.0,830.0,20
students001,249.0,18,37,650.0,840.0,20
students001,249.0,19,38,660.0,850.0,20
students001,249.0,20,39,670.0,860.0,20
students001,249.0,21,40,680.0,870.0,20
students001,249.0,22,41,690.0,880.0,20
students001,249.0,23,42,700.0,890.0,20
students001,249.0,24,43,710.0,900.0,20
students001,249.0,25,44,720.0,910.0,20
students001,249.0,26,45,730.0,920.0,20
students001,249.0,27,46,740.0,930.0,20
students001,249.0,28,47,750.0,940.0,20
students001,249.0,29,48,760.0,950.0,20
students001,249.0,30,49,770.0,960.0,20
students001,249.0,31,50,780.0,970.0,20
students001,249.0,32,51,790.0,980.0,20
students001,249.0,33,52,800.0,990.0,20
students001,249.0,34,53,810.0,1000.0,20
students001,249.0,35,54,820.0,1010.0,20
students001,249.0,36,55,830.0,1020.0,20
students001,249.0,37,56,840.0,1030.0,20
students001,249.0,38,57,850.0,1040.0,20
students001,249.0,39,58,860.0,1050.0,20
students001,249.0,40,59,870.0,1060.0,20
students001,249.0,41,60,880.0,1070.0,20
students001,249.0,42,61,890.0,1080.0,20
students001,249.0,43,62,900.0,1090.0,20
students001,249.0,44,63,910.0,1100.0,20
students001,249.0,45,64,920.0,1110.0,20
students001,249.0,46,65,930.0,1120.0,20
students001,249.0,47,66,940.0,1130.0,20
students001,249.0,48,67,950.0,1140.0,20
students001,249.0,49,68,960.0,1150.0,20
students001,249.0,50,69,970.0,1160.0,20
students001,249.0,51,70,980.0,1170.0,20
students001,249.0,52,71,990.0,1180.0,20
students001,249.0,53,72,1000.0,1190.0,20
students001,249.0,54,73,1010.0,1200.0,20
students001,249.0,55,74,1020.0,1210.0,20
students001,249.0,56,75,1030.0,1220.0,20
students001,250.0,0,19,480.0,670.0,20
students001,250.0,1,20,490.0,680.0,20
students001,250.0,2,21,500.0,690.0,20
students001,250.0,3,22,510.0,700.0,20
students001,250.0,4,23,520.0,710.0,20
students001,250.0,5,24,530.0,720.0,20
students001,250.0,6,25,540.0,730.0,20
students001,250.0,7,26,550.0,740.0,20
students001,250.0,8,27,560.0,750.0,20
students001,250.0,9,28,570.0,760.0,20
students001,250.0,10,29,580.0,770.0,20
students001,250.0,11,30,590.0,780.0,20
students001,250.0,12,31,600.0,790.0,20
students001,250.0,13,32,610.0,800.0,20
students001,250.0,14,33,620.0,810.0,20
students001,250.0,15,34,630.0,820.0,20
students001,250.0,16,35,640.0,830.0,20
students001,250.0,17,36,650.0,840.0,20
students001,250.0,18,37,660.0,850.0,20
students001,250.0,19,38,670.0,860.0,20
students001,250.0,20,39,680.0,870.0,20
students001,250.0,21,40,690.0,880.0,20
students001,250.0,22,41,700.0,890.0,20
students001,250.0,23,42,710.0,900.0,20
students001,250.0,24,43,720.0,910.0,20
students001,250.0,25,44,730.0,920.0,20
students001,250.0,26,45,740.0,930.0,20
students001,250.0,27,46,750.0,940.0,20
students001,250.0,28,47,760.0,950.0,20
students001,250.0,29,48,770.0,960.0,20
students001,250.0,30,49,780.0,970.0,20
students001,250.0,31,50,790.0,980.0,20
students001,250.0,32,51,800.0,990.0,20
students001,250.0,33,52,810.0,1000.0,20
students001,250.0,34,53,820.0,1010.0,20
students001,250.0,35,54,830.0,1020.0,20
students001,250.0,36,55,840.0,1030.0,20
students001,250.0,37,56,850.0,1040.0,20
students001,250.0,38,57,860.0,1050.0,20
students001,250.0,39,58,870.0,1060.0,20
students001,250.0,40,59,880.0,1070.0,20
students001,250.0,41,60,890.0,1080.0,20
students001,250.0,42,61,900.0,1090.0,20
students001,250.0,43,62,910.0,1100.0,20
students001,250.0,44,63,920.0,1110.0,20
students001,250.0,45,64,930.0,1120.0,20
students001,250.0,46,65,940.0,1130.0,20
students001,250.0,47,66,950.0,1140.0,20
students001,250.0,48,67,960.0,1150.0,20
students001,250.0,49,68,970.0,1160.0,20
students001,250.0,50,69,980.0,1170.0,20
students001,250.0,51,70,990.0,1180.0,20
students001,250.0,52,71,1000.0,1190.0,20
students001,250.0,53,72,1010.0,1200.0,20
students001,250.0,54,73,1020.0,1210.0,20
students001,250.0,55,74,1030.0,1220.0,20
students001,250.0,56,75,1040.0,1230.0,20
students001,250.0,57,76,1050.0,1240.0,20
students001,250.0,58,77,1060.0,1250.0,20
students001,250.0,59,78,1070.0,1260.0,20
students001,252.0,0,19,560.0,750.0,20
students001,252.0,1,20,570.0,760.0,20
students001,252.0,2,21,580.0,770.0,20
students001,252.0,3,22,590.0,780.0,20
students001,252.0,4,23,600.0,790.0,20
students001,252.0,5,24,610.0,800.0,20
students001,252.0,6,25,620.0,810.0,20
students001,252.0,7,26,630.0,820.0,20
students001,252.0,8,27,640.0,830.0,20
students001,252.0,9,28,650.0,840.0,20
students001,252.0,10,29,660.0,850.0,20
students001,253.0,0,19,590.0,780.0,20
students001,253.0,1,20,600.0,790.0,20
students001,253.0,2,21,610.0,800.0,20
students001,253.0,3,22,620.0,810.0,20
students001,253.0,4,23,630.0,820.0,20
students001,253.0,5,24,640.0,830.0,20
students001,253.0,6,25,650.0,840.0,20
students001,253.0,7,26,660.0,850.0,20
students001,253.0,8,27,670.0,860.0,20
students001,253.0,9,28,680.0,870.0,20
students001,253.0,10,29,690.0,880.0,20
students001,253.0,11,30,700.0,890.0,20
students001,253.0,12,31,710.0,900.0,20
students001,253.0,13,32,720.0,910.0,20
students001,254.0,0,19,810.0,1000.0,20
students001,254.0,1,20,820.0,1010.0,20
students001,254.0,2,21,830.0,1020.0,20
students001,254.0,3,22,840.0,1030.0,20
students001,254.0,4,23,850.0,1040.0,20
students001,254.0,5,24,860.0,1050.0,20
students001,254.0,6,25,870.0,1060.0,20
students001,254.0,7,26,880.0,1070.0,20
students001,254.0,8,27,890.0,1080.0,20
students001,254.0,9,28,900.0,1090.0,20
students001,254.0,10,29,910.0,1100.0,20
students001,254.0,11,30,920.0,1110.0,20
students001,254.0,12,31,930.0,1120.0,20
students001,254.0,13,32,940.0,1130.0,20
students001,254.0,14,33,950.0,1140.0,20
students001,254.0,15,34,960.0,1150.0,20
students001,254.0,16,35,970.0,1160.0,20
students001,254.0,17,36,980.0,1170.0,20
students001,254.0,18,37,990.0,1180.0,20
students001,254.0,19,38,1000.0,1190.0,20
students001,254.0,20,39,1010.0,1200.0,20
students001,254.0,21,40,1020.0,1210.0,20
students001,254.0,22,41,1030.0,1220.0,20
students001,254.0,23,42,1040.0,1230.0,20
students001,254.0,24,43,1050.0,1240.0,20
students001,255.0,0,19,840.0,1030.0,20
students001,255.0,1,20,850.0,1040.0,20
students001,255.0,2,21,860.0,1050.0,20
students001,255.0,3,22,870.0,1060.0,20
students001,255.0,4,23,880.0,1070.0,20
students001,255.0,5,24,890.0,1080.0,20
students001,255.0,6,25,900.0,1090.0,20
students001,255.0,7,26,910.0,1100.0,20
students001,255.0,8,27,920.0,1110.0,20
students001,255.0,9,28,930.0,1120.0,20
students001,255.0,10,29,940.0,1130.0,20
students001,255.0,11,30,950.0,1140.0,20
students001,255.0,12,31,960.0,1150.0,20
students001,255.0,13,32,970.0,1160.0,20
students001,255.0,14,33,980.0,1170.0,20
students001,255.0,15,34,990.0,1180.0,20
students001,255.0,16,35,1000.0,1190.0,20
students001,255.0,17,36,1010.0,1200.0,20
students001,255.0,18,37,1020.0,1210.0,20
students001,255.0,19,38,1030.0,1220.0,20
students001,255.0,20,39,1040.0,1230.0,20
students001,255.0,21,40,1050.0,1240.0,20
students001,255.0,22,41,1060.0,1250.0,20
students001,255.0,23,42,1070.0,1260.0,20
students001,255.0,24,43,1080.0,1270.0,20
students001,255.0,25,44,1090.0,1280.0,20
students001,255.0,26,45,1100.0,1290.0,20
students001,255.0,27,46,1110.0,1300.0,20
students001,255.0,28,47,1120.0,1310.0,20
students001,255.0,29,48,1130.0,1320.0,20
students001,255.0,30,49,1140.0,1330.0,20
students001,255.0,31,50,1150.0,1340.0,20
students001,255.0,32,51,1160.0,1350.0,20
students001,255.0,33,52,1170.0,1360.0,20
students001,255.0,34,53,1180.0,1370.0,20
students001,255.0,35,54,1190.0,1380.0,20
students001,255.0,36,55,1200.0,1390.0,20
students001,255.0,37,56,1210.0,1400.0,20
students001,255.0,38,57,1220.0,1410.0,20
students001,255.0,39,58,1230.0,1420.0,20
students001,255.0,40,59,1240.0,1430.0,20
students001,255.0,41,60,1250.0,1440.0,20
students001,255.0,42,61,1260.0,1450.0,20
students001,255.0,43,62,1270.0,1460.0,20
students001,255.0,44,63,1280.0,1470.0,20
students001,255.0,45,64,1290.0,1480.0,20
students001,255.0,46,65,1300.0,1490.0,20
students001,255.0,47,66,1310.0,1500.0,20
students001,255.0,48,67,1320.0,1510.0,20
students001,255.0,49,68,1330.0,1520.0,20
students001,255.0,50,69,1340.0,1530.0,20
students001,255.0,51,70,1350.0,1540.0,20
students001,255.0,52,71,1360.0,1550.0,20
students001,255.0,53,72,1370.0,1560.0,20
students001,255.0,54,73,1380.0,1570.0,20
students001,255.0,55,74,1390.0,1580.0,20
students001,255.0,56,75,1400.0,1590.0,20
students001,255.0,57,76,1410.0,1600.0,20
students001,255.0,58,77,1420.0,1610.0,20
students001,255.0,59,78,1430.0,1620.0,20
students001,255.0,60,79,1440.0,1630.0,20
students001,255.0,61,80,1450.0,1640.0,20
students001,255.0,62,81,1460.0,1650.0,20
students001,255.0,63,82,1470.0,1660.0,20
students001,255.0,64,83,1480.0,1670.0,20
students001,255.0,65,84,1490.0,1680.0,20
students001,255.0,66,85,1500.0,1690.0,20
students001,255.0,67,86,1510.0,1700.0,20
students001,255.0,68,87,1520.0,1710.0,20
students001,255.0,69,88,1530.0,1720.0,20
students001,255.0,70,89,1540.0,1730.0,20
students001,255.0,71,90,1550.0,1740.0,20
students001,255.0,72,91,1560.0,1750.0,20
students001,255.0,73,92,1570.0,1760.0,20
students001,255.0,74,93,1580.0,1770.0,20
students001,255.0,75,94,1590.0,1780.0,20
students001,255.0,76,95,1600.0,1790.0,20
students001,255.0,77,96,1610.0,1800.0,20
students001,255.0,78,97,1620.0,1810.0,20
students001,255.0,79,98,1630.0,1820.0,20
students001,255.0,80,99,1640.0,1830.0,20
students001,255.0,81,100,1650.0,1840.0,20
students001,255.0,82,101,1660.0,1850.0,20
students001,255.0,83,102,1670.0,1860.0,20
students001,255.0,84,103,1680.0,1870.0,20
students001,255.0,85,104,1690.0,1880.0,20
students001,255.0,86,105,1700.0,1890.0,20
students001,255.0,87,106,1710.0,1900.0,20
students001,255.0,88,107,1720.0,1910.0,20
students001,255.0,89,108,1730.0,1920.0,20
students001,255.0,90,109,1740.0,1930.0,20
students001,255.0,91,110,1750.0,1940.0,20
students001,255.0,92,111,1760.0,1950.0,20
students001,255.0,93,112,1770.0,1960.0,20
students001,255.0,94,113,1780.0,1970.0,20
students001,255.0,95,114,1790.0,1980.0,20
students001,255.0,96,115,1800.0,1990.0,20
students001,255.0,97,116,1810.0,2000.0,20
students001,255.0,98,117,1820.0,2010.0,20
students001,255.0,99,118,1830.0,2020.0,20
students001,255.0,100,119,1840.0,2030.0,20
students001,255.0,101,120,1850.0,2040.0,20
students001,255.0,102,121,1860.0,2050.0,20
students001,255.0,103,122,1870.0,2060.0,20
students001,255.0,104,123,1880.0,2070.0,20
students001,255.0,105,124,1890.0,2080.0,20
students001,255.0,106,125,1900.0,2090.0,20
students001,255.0,107,126,1910.0,2100.0,20
students001,255.0,108,127,1920.0,2110.0,20
students001,255.0,109,128,1930.0,2120.0,20
students001,255.0,110,129,1940.0,2130.0,20
students001,255.0,111,130,1950.0,2140.0,20
students001,255.0,112,131,1960.0,2150.0,20
students001,255.0,113,132,1970.0,2160.0,20
students001,255.0,114,133,1980.0,2170.0,20
students001,255.0,115,134,1990.0,2180.0,20
students001,255.0,116,135,2000.0,2190.0,20
students001,255.0,117,136,2010.0,2200.0,20
students001,255.0,118,137,2020.0,2210.0,20
students001,255.0,119,138,2030.0,2220.0,20
students001,255.0,120,139,2040.0,2230.0,20
students001,255.0,121,140,2050.0,2240.0,20
students001,255.0,122,141,2060.0,2250.0,20
students001,255.0,123,142,2070.0,2260.0,20
students001,255.0,124,143,2080.0,2270.0,20
students001,255.0,125,144,2090.0,2280.0,20
students001,255.0,126,145,2100.0,2290.0,20
students001,255.0,127,146,2110.0,2300.0,20
students001,255.0,128,147,2120.0,2310.0,20
students001,255.0,129,148,2130.0,2320.0,20
students001,255.0,130,149,2140.0,2330.0,20
students001,255.0,131,150,2150.0,2340.0,20
students001,255.0,132,151,2160.0,2350.0,20
students001,255.0,133,152,2170.0,2360.0,20
students001,255.0,134,153,2180.0,2370.0,20
students001,255.0,135,154,2190.0,2380.0,20
students001,255.0,136,155,2200.0,2390.0,20
students001,255.0,137,156,2210.0,2400.0,20
students001,255.0,138,157,2220.0,2410.0,20
students001,255.0,139,158,2230.0,2420.0,20
students001,255.0,140,159,2240.0,2430.0,20
students001,255.0,141,160,2250.0,2440.0,20
students001,255.0,142,161,2260.0,2450.0,20
students001,255.0,143,162,2270.0,2460.0,20
students001,255.0,144,163,2280.0,2470.0,20
students001,255.0,145,164,2290.0,2480.0,20
students001,255.0,146,165,2300.0,2490.0,20
students001,255.0,147,166,2310.0,2500.0,20
students001,255.0,148,167,2320.0,2510.0,20
students001,255.0,149,168,2330.0,2520.0,20
students001,255.0,150,169,2340.0,2530.0,20
students001,255.0,151,170,2350.0,2540.0,20
students001,255.0,152,171,2360.0,2550.0,20
students001,255.0,153,172,2370.0,2560.0,20
students001,255.0,154,173,2380.0,2570.0,20
students001,255.0,155,174,2390.0,2580.0,20
students001,255.0,156,175,2400.0,2590.0,20
students001,255.0,157,176,2410.0,2600.0,20
students001,255.0,158,177,2420.0,2610.0,20
students001,255.0,159,178,2430.0,2620.0,20
students001,255.0,160,179,2440.0,2630.0,20
students001,255.0,161,180,2450.0,2640.0,20
students001,255.0,162,181,2460.0,2650.0,20
students001,255.0,163,182,2470.0,2660.0,20
students001,255.0,164,183,2480.0,2670.0,20
students001,255.0,165,184,2490.0,2680.0,20
students001,255.0,166,185,2500.0,2690.0,20
students001,255.0,167,186,2510.0,2700.0,20
students001,255.0,168,187,2520.0,2710.0,20
students001,255.0,169,188,2530.0,2720.0,20
students001,257.0,0,19,910.0,1100.0,20
students001,257.0,1,20,920.0,1110.0,20
students001,257.0,2,21,930.0,1120.0,20
students001,257.0,3,22,940.0,1130.0,20
students001,257.0,4,23,950.0,1140.0,20
students001,257.0,5,24,960.0,1150.0,20
students001,257.0,6,25,970.0,1160.0,20
students001,257.0,7,26,980.0,1170.0,20
students001,257.0,8,27,990.0,1180.0,20
students001,257.0,9,28,1000.0,1190.0,20
students001,257.0,10,29,1010.0,1200.0,20
students001,257.0,11,30,1020.0,1210.0,20
students001,257.0,12,31,1030.0,1220.0,20
students001,257.0,13,32,1040.0,1230.0,20
students001,257.0,14,33,1050.0,1240.0,20
students001,257.0,15,34,1060.0,1250.0,20
students001,257.0,16,35,1070.0,1260.0,20
students001,257.0,17,36,1080.0,1270.0,20
students001,257.0,18,37,1090.0,1280.0,20
students001,257.0,19,38,1100.0,1290.0,20
students001,257.0,20,39,1110.0,1300.0,20
students001,257.0,21,40,1120.0,1310.0,20
students001,257.0,22,41,1130.0,1320.0,20
students001,257.0,23,42,1140.0,1330.0,20
students001,257.0,24,43,1150.0,1340.0,20
students001,257.0,25,44,1160.0,1350.0,20
students001,257.0,26,45,1170.0,1360.0,20
students001,257.0,27,46,1180.0,1370.0,20
students001,257.0,28,47,1190.0,1380.0,20
students001,257.0,29,48,1200.0,1390.0,20
students001,257.0,30,49,1210.0,1400.0,20
students001,257.0,31,50,1220.0,1410.0,20
students001,257.0,32,51,1230.0,1420.0,20
students001,257.0,33,52,1240.0,1430.0,20
students001,257.0,34,53,1250.0,1440.0,20
students001,257.0,35,54,1260.0,1450.0,20
students001,257.0,36,55,1270.0,1460.0,20
students001,257.0,37,56,1280.0,1470.0,20
students001,257.0,38,57,1290.0,1480.0,20
students001,257.0,39,58,1300.0,1490.0,20
students001,257.0,40,59,1310.0,1500.0,20
students001,257.0,41,60,1320.0,1510.0,20
students001,257.0,42,61,1330.0,1520.0,20
students001,257.0,43,62,1340.0,1530.0,20
students001,257.0,44,63,1350.0,1540.0,20
students001,257.0,45,64,1360.0,1550.0,20
students001,257.0,46,65,1370.0,1560.0,20
students001,257.0,47,66,1380.0,1570.0,20
students001,257.0,48,67,1390.0,1580.0,20
students001,257.0,49,68,1400.0,1590.0,20
students001,257.0,50,69,1410.0,1600.0,20
students001,257.0,51,70,1420.0,1610.0,20
students001,257.0,52,71,1430.0,1620.0,20
students001,257.0,53,72,1440.0,1630.0,20
students001,257.0,54,73,1450.0,1640.0,20
students001,257.0,55,74,1460.0,1650.0,20
students001,257.0,56,75,1470.0,1660.0,20
students001,257.0,57,76,1480.0,1670.0,20
students001,257.0,58,77,1490.0,1680.0,20
students001,257.0,59,78,1500.0,1690.0,20
students001,257.0,60,79,1510.0,1700.0,20
students001,257.0,61,80,1520.0,1710.0,20
students001,257.0,62,81,1530.0,1720.0,20
students001,257.0,63,82,1540.0,1730.0,20
students001,257.0,64,83,1550.0,1740.0,20
students001,258.0,0,19,940.0,1130.0,20
students001,258.0,1,20,950.0,1140.0,20
students001,258.0,2,21,960.0,1150.0,20
students001,258.0,3,22,970.0,1160.0,20
students001,258.0,4,23,980.0,1170.0,20
students001,258.0,5,24,990.0,1180.0,20
students001,258.0,6,25,1000.0,1190.0,20
students001,258.0,7,26,1010.0,1200.0,20
students001,258.0,8,27,1020.0,1210.0,20
students001,258.0,9,28,1030.0,1220.0,20
students001,258.0,10,29,1040.0,1230.0,20
students001,258.0,11,30,1050.0,1240.0,20
students001,258.0,12,31,1060.0,1250.0,20
students001,258.0,13,32,1070.0,1260.0,20
students001,258.0,14,33,1080.0,1270.0,20
students001,258.0,15,34,1090.0,1280.0,20
students001,258.0,16,35,1100.0,1290.0,20
students001,258.0,17,36,1110.0,1300.0,20
students001,258.0,18,37,1120.0,1310.0,20
students001,258.0,19,38,1130.0,1320.0,20
students001,258.0,20,39,1140.0,1330.0,20
students001,258.0,21,40,1150.0,1340.0,20
students001,258.0,22,41,1160.0,1350.0,20
students001,258.0,23,42,1170.0,1360.0,20
students001,258.0,24,43,1180.0,1370.0,20
students001,258.0,25,44,1190.0,1380.0,20
students001,258.0,26,45,1200.0,1390.0,20
students001,258.0,27,46,1210.0,1400.0,20
students001,258.0,28,47,1220.0,1410.0,20
students001,258.0,29,48,1230.0,1420.0,20
students001,258.0,30,49,1240.0,1430.0,20
students001,258.0,31,50,1250.0,1440.0,20
students001,258.0,32,51,1260.0,1450.0,20
students001,258.0,33,52,1270.0,1460.0,20
students001,258.0,34,53,1280.0,1470.0,20
students001,258.0,35,54,1290.0,1480.0,20
